1.000000000000000e+00	3.527667861259920e+03	5.988646091334817e+01
5.000000000000000e-01	2.863235330814431e+03	8.994027219024456e-01
2.500000000000000e-01	2.415540700435769e+02	2.863917473926567e-01
1.250000000000000e-01	2.823700594887732e+01	7.587842012826715e-02
6.250000000000000e-02	5.257391895007574e+00	1.920703216857715e-02
3.125000000000000e-02	1.521696698211129e+00	4.815033468728758e-03
1.562500000000000e-02	5.883707757092287e-01	1.204536314773098e-03
7.812500000000000e-03	2.602812496653058e-01	3.011810703292637e-04
3.906250000000000e-03	1.226162309226616e-01	7.529815356321290e-05
1.953125000000000e-03	5.953491052082820e-02	1.882471717060485e-05
9.765625000000000e-04	2.933699443158587e-02	4.706190419991175e-06
4.882812500000000e-04	1.456244804793845e-02	1.176548296518017e-06
2.441406250000000e-04	7.254905091363068e-03	2.941371249023204e-07
1.220703125000000e-04	3.620896834017459e-03	7.353427330529745e-08
6.103515625000000e-05	1.808812482579962e-03	1.838358499696292e-08
